,company,aspect,nb_reviews,neutral,negative,positive,sentiment_scores,neg_example0,neg_example0_margin,neg_example1,neg_example1_margin,neg_example2,neg_example2_margin,neg_example3,neg_example3_margin,neg_example4,neg_example4_margin,pos_example0,pos_example0_margin,pos_example1,pos_example1_margin,pos_example2,pos_example2_margin,pos_example3,pos_example3_margin,pos_example4,pos_example4_margin
0,booking.com,price,20,0.11977479606866837,0.7692537903785706,0.1109713688492775,"[-0.98746365, -0.9351752, -0.9836333, -0.96638805, 0.18555476, -0.9737441, -0.97435695, 0.7837394, -0.98806363, -0.99015784, -0.96057475, -0.9712567, -0.98596895, -0.98520344, -0.22259113, 0.1351952, -0.96045494, -0.9619084, -0.844326, 0.42112797]"," <span style=""background-color:rgba(242, 136, 136,0.0375);"">now</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">i</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">&#x27;</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">ve</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">made</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">a</span> <span style=""background-color:rgba(242, 136, 136,0.19999999999999998);"">booking</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">to</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">stop</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">over</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">in</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">manchester</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">for</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">the</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">night</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">in</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">june</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">the</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">hotel</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">company</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">have</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">just</span> <span style=""background-color:rgba(242, 136, 136,0.075);"">sent</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">me</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">a</span> <span style=""background-color:rgba(242, 136, 136,0.13749999999999998);"">whatsapp</span> <span style=""background-color:rgba(242, 136, 136,0.15);"">message</span> <span style=""background-color:rgba(242, 136, 136,0.25);"">telling</span> <span style=""background-color:rgba(242, 136, 136,0.17500000000000002);"">me</span> <span style=""background-color:rgba(242, 136, 136,0.26249999999999996);"">the</span> <span style=""background-color:rgba(242, 136, 136,1.25);"">prices</span> <span style=""background-color:rgba(242, 136, 136,0.5499999999999999);"">are</span> <span style=""background-color:rgba(242, 136, 136,1.25);"">incorrect</span> <span style=""background-color:rgba(242, 136, 136,0.325);"">i</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">&#x27;</span> <span style=""background-color:rgba(242, 136, 136,0.08750000000000001);"">ve</span> <span style=""background-color:rgba(242, 136, 136,0.25);"">paid</span> <span style=""background-color:rgba(242, 136, 136,0.2125);"">£166</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">they</span> <span style=""background-color:rgba(242, 136, 136,0.19999999999999998);"">want</span> <span style=""background-color:rgba(242, 136, 136,0.09999999999999999);"">£350</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">it</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">&#x27;</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">s</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">a</span> <span style=""background-color:rgba(242, 136, 136,0.13749999999999998);"">joke</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">they</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">told</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">me</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">it</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">&#x27;</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">s</span> <span style=""background-color:rgba(242, 136, 136,0.125);"">not</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">my</span> <span style=""background-color:rgba(242, 136, 136,0.11249999999999999);"">fault</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">they</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">are</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">having</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">issues</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">with</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">their</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">booking</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">agent</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">i</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">&#x27;</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">ve</span> <span style=""background-color:rgba(242, 136, 136,0.075);"">apparently</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">paid</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">for</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">2</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">adults</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">for</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">a</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">week</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">,</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">rather</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">than</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">4</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">adults</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">one</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">night</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">.</span>",100.0," <span style=""background-color:rgba(242, 136, 136,0.075);"">then</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">a</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">few</span> <span style=""background-color:rgba(242, 136, 136,0.125);"">days</span> <span style=""background-color:rgba(242, 136, 136,0.125);"">later</span> <span style=""background-color:rgba(242, 136, 136,0.17500000000000002);"">tell</span> <span style=""background-color:rgba(242, 136, 136,0.075);"">me</span> <span style=""background-color:rgba(242, 136, 136,0.26249999999999996);"">the</span> <span style=""background-color:rgba(242, 136, 136,1.25);"">price</span> <span style=""background-color:rgba(242, 136, 136,0.5);"">was</span> <span style=""background-color:rgba(242, 136, 136,0.44999999999999996);"">too</span> <span style=""background-color:rgba(242, 136, 136,1.25);"">low</span> <span style=""background-color:rgba(242, 136, 136,0.3375);"">and</span> <span style=""background-color:rgba(242, 136, 136,0.1625);"">ask</span> <span style=""background-color:rgba(242, 136, 136,0.13749999999999998);"">for</span> <span style=""background-color:rgba(242, 136, 136,0.125);"">more</span> <span style=""background-color:rgba(242, 136, 136,0.125);"">.</span>",25.0," <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">dreadful</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">again</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">,</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">i</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">&#x27;</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">m</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">not</span> <span style=""background-color:rgba(242, 136, 136,0.0);"">one</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">to</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">complain</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">and</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">i</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">can</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">imagine</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">booking</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">.</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">com</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">has</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">been</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">in</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">difficult</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">times</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">due</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">to</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">the</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">travel</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">ban</span> <span style=""background-color:rgba(242, 136, 136,0.075);"">but</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">i</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">booked</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">a</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">hotel</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">in</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">russia</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">and</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">6</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">months</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">later</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">they</span> <span style=""background-color:rgba(242, 136, 136,0.18749999999999997);"">told</span> <span style=""background-color:rgba(242, 136, 136,0.09999999999999999);"">me</span> <span style=""background-color:rgba(242, 136, 136,0.13749999999999998);"">the</span> <span style=""background-color:rgba(242, 136, 136,1.25);"">price</span> <span style=""background-color:rgba(242, 136, 136,0.25);"">was</span> <span style=""background-color:rgba(242, 136, 136,1.25);"">incorrect</span> <span style=""background-color:rgba(242, 136, 136,0.325);"">and</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">i</span> <span style=""background-color:rgba(242, 136, 136,0.08750000000000001);"">had</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">to</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">pay</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">triple</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">the</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">initial</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">booking</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">price</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">,</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">booking</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">.</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">com</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">customer</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">service</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">haggled</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">and</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">managed</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">to</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">get</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">it</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">only</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">at</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">double</span> <span style=""background-color:rgba(242, 136, 136,0.024999999999999998);"">what</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">i</span> <span style=""background-color:rgba(242, 136, 136,0.012499999999999999);"">paid</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">.</span>",100.0," <span style=""background-color:rgba(242, 136, 136,0.075);"">now</span> <span style=""background-color:rgba(242, 136, 136,0.08750000000000001);"">all</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">those</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">locations</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">are</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">still</span> <span style=""background-color:rgba(242, 136, 136,0.09999999999999999);"">available</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">for</span> <span style=""background-color:rgba(242, 136, 136,0.09999999999999999);"">reservation</span> <span style=""background-color:rgba(242, 136, 136,0.1625);"">but</span> <span style=""background-color:rgba(242, 136, 136,0.36249999999999993);"">at</span> <span style=""background-color:rgba(242, 136, 136,0.2875);"">a</span> <span style=""background-color:rgba(242, 136, 136,0.2875);"">much</span> <span style=""background-color:rgba(242, 136, 136,1.25);"">higher</span> <span style=""background-color:rgba(242, 136, 136,1.25);"">price</span> <span style=""background-color:rgba(242, 136, 136,0.1625);"">.</span>",25.0," <span style=""background-color:rgba(242, 136, 136,0.0375);"">it</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">is</span> <span style=""background-color:rgba(242, 136, 136,0.075);"">not</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">true</span> <span style=""background-color:rgba(242, 136, 136,0.13749999999999998);"">because</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">the</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">hotel</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">was</span> <span style=""background-color:rgba(242, 136, 136,0.08750000000000001);"">listed</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">on</span> <span style=""background-color:rgba(242, 136, 136,0.08750000000000001);"">all</span> <span style=""background-color:rgba(242, 136, 136,0.049999999999999996);"">web</span> <span style=""background-color:rgba(242, 136, 136,0.0375);"">sites</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">for</span> <span style=""background-color:rgba(242, 136, 136,0.125);"">resevation</span> <span style=""background-color:rgba(242, 136, 136,0.0625);"">for</span> <span style=""background-color:rgba(242, 136, 136,0.075);"">same</span> <span style=""background-color:rgba(242, 136, 136,0.11249999999999999);"">period</span> <span style=""background-color:rgba(242, 136, 136,0.2375);"">but</span> <span style=""background-color:rgba(242, 136, 136,0.2875);"">at</span> <span style=""background-color:rgba(242, 136, 136,0.35000000000000003);"">a</span> <span style=""background-color:rgba(242, 136, 136,1.25);"">higher</span> <span style=""background-color:rgba(242, 136, 136,1.25);"">price</span> <span style=""background-color:rgba(242, 136, 136,0.18749999999999997);"">.</span>",50.0," <span style=""background-color:rgba(137, 242, 114,0.38749999999999996);"">there</span> <span style=""background-color:rgba(137, 242, 114,0.325);"">really</span> <span style=""background-color:rgba(137, 242, 114,0.475);"">isn</span> <span style=""background-color:rgba(137, 242, 114,0.08750000000000001);"">’</span> <span style=""background-color:rgba(137, 242, 114,1.25);"">t</span> <span style=""background-color:rgba(137, 242, 114,0.6875);"">much</span> <span style=""background-color:rgba(137, 242, 114,0.1625);"">of</span> <span style=""background-color:rgba(137, 242, 114,0.09999999999999999);"">a</span> <span style=""background-color:rgba(137, 242, 114,1.25);"">difference</span> <span style=""background-color:rgba(137, 242, 114,0.11249999999999999);"">in</span> <span style=""background-color:rgba(137, 242, 114,0.37499999999999994);"">price</span> <span style=""background-color:rgba(137, 242, 114,0.26249999999999996);"">if</span> <span style=""background-color:rgba(137, 242, 114,0.11249999999999999);"">any</span> <span style=""background-color:rgba(137, 242, 114,0.049999999999999996);"">at</span> <span style=""background-color:rgba(137, 242, 114,0.09999999999999999);"">all</span> <span style=""background-color:rgba(137, 242, 114,0.17500000000000002);"">.</span> <span style=""background-color:rgba(137, 242, 114,0.0375);"">i</span> <span style=""background-color:rgba(137, 242, 114,0.049999999999999996);"">will</span> <span style=""background-color:rgba(137, 242, 114,0.125);"">never</span> <span style=""background-color:rgba(137, 242, 114,0.0375);"">use</span> <span style=""background-color:rgba(137, 242, 114,0.049999999999999996);"">booking</span> <span style=""background-color:rgba(137, 242, 114,0.024999999999999998);"">.</span> <span style=""background-color:rgba(137, 242, 114,0.0375);"">com</span> <span style=""background-color:rgba(137, 242, 114,0.024999999999999998);"">again</span> <span style=""background-color:rgba(137, 242, 114,0.075);"">!</span>",50.0," <span style=""background-color:rgba(137, 242, 114,0.3125);"">furthermore</span> <span style=""background-color:rgba(137, 242, 114,0.0625);"">,</span> <span style=""background-color:rgba(137, 242, 114,0.024999999999999998);"">it</span> <span style=""background-color:rgba(137, 242, 114,0.0625);"">was</span> <span style=""background-color:rgba(137, 242, 114,0.0375);"">an</span> <span style=""background-color:rgba(137, 242, 114,0.125);"">implied</span> <span style=""background-color:rgba(137, 242, 114,0.0375);"">term</span> <span style=""background-color:rgba(137, 242, 114,0.024999999999999998);"">of</span> <span style=""background-color:rgba(137, 242, 114,0.024999999999999998);"">my</span> <span style=""background-color:rgba(137, 242, 114,0.024999999999999998);"">contract</span> <span style=""background-color:rgba(137, 242, 114,0.024999999999999998);"">with</span> <span style=""background-color:rgba(137, 242, 114,0.0375);"">agoda</span> <span style=""background-color:rgba(137, 242, 114,0.13749999999999998);"">that</span> <span style=""background-color:rgba(137, 242, 114,0.0375);"">the</span> <span style=""background-color:rgba(137, 242, 114,0.024999999999999998);"">accommodation</span> <span style=""background-color:rgba(137, 242, 114,0.0375);"">provided</span> <span style=""background-color:rgba(137, 242, 114,0.024999999999999998);"">would</span> <span style=""background-color:rgba(137, 242, 114,0.049999999999999996);"">be</span> <span style=""background-color:rgba(137, 242, 114,0.0375);"">of</span> <span style=""background-color:rgba(137, 242, 114,0.0625);"">a</span> <span style=""background-color:rgba(137, 242, 114,0.08750000000000001);"">standard</span> <span style=""background-color:rgba(137, 242, 114,0.075);"">of</span> <span style=""background-color:rgba(137, 242, 114,0.0625);"">cleanliness</span> <span style=""background-color:rgba(137, 242, 114,0.11249999999999999);"">and</span> <span style=""background-color:rgba(137, 242, 114,0.11249999999999999);"">quality</span> <span style=""background-color:rgba(137, 242, 114,0.46249999999999997);"">reasonably</span> <span style=""background-color:rgba(137, 242, 114,0.37499999999999994);"">expected</span> <span style=""background-color:rgba(137, 242, 114,0.2125);"">from</span> <span style=""background-color:rgba(137, 242, 114,0.2875);"">this</span> <span style=""background-color:rgba(137, 242, 114,0.39999999999999997);"">type</span> <span style=""background-color:rgba(137, 242, 114,1.25);"">and</span> <span style=""background-color:rgba(137, 242, 114,1.25);"">price</span> <span style=""background-color:rgba(137, 242, 114,0.1625);"">of</span> <span style=""background-color:rgba(137, 242, 114,0.075);"">a</span> <span style=""background-color:rgba(137, 242, 114,0.049999999999999996);"">5</span> <span style=""background-color:rgba(137, 242, 114,0.049999999999999996);"">-</span> <span style=""background-color:rgba(137, 242, 114,0.0625);"">star</span> <span style=""background-color:rgba(137, 242, 114,0.049999999999999996);"">hotel</span> <span style=""background-color:rgba(137, 242, 114,0.08750000000000001);"">.</span> <span style=""background-color:rgba(137, 242, 114,0.049999999999999996);"">.</span> <span style=""background-color:rgba(137, 242, 114,0.075);"">.</span>",75.0,,,,,,
1,booking.com,delivery,0,,,,,,,,,,,,,,,,,,,,,,,,
